start	end	rec_rate	freq_modern	freq_ancient
34978825	34998825	0.2944572337857009	0.94	0.0
34998825	35018825	3.0694311412774717	0.94	0.0
35018825	35038825	9.09776164808318	0.05	0.0
35038825	35058825	0.7541143297212678	0.0	0.0
35058825	35078825	0.4026942082285136	0.0	0.0
35078825	35098825	0.34259549326477406	0.0	0.0
35098825	35118825	0.24337670843403708	0.0	0.0
35118825	35138825	0.11314093803487954	0.0	0.0
35138825	35158825	0.04446177882878036	0.0	0.0
35158825	35178825	0.11923937709402417	0.0	0.0
35178825	35198825	0.28351633291942235	0.0	0.0
35198825	35218825	0.09253090050384788	0.0	0.0
35218825	35238825	0.041904975926991175	0.0	0.0
35238825	35258825	0.059056078662161414	0.0	0.0
35258825	35278825	0.04767582327025676	0.0	0.0
35278825	35298825	0.17860986723944436	0.0	0.0
35298825	35318825	0.048579232474762674	0.0	0.0
35318825	35338825	0.10785126173429571	0.0	0.0
35338825	35358825	0.6301880171954923	0.9	0.0
35358825	35378825	0.17247157999358878	1.57	0.0
35378825	35398825	0.038645665954918584	1.57	0.0
35398825	35418825	0.04021494764816014	1.57	0.0
35418825	35438825	0.20519771028368505	1.76	0.0
35438825	35458825	0.08878392900532063	1.88	0.0
35458825	35478825	0.031565457741503884	1.88	0.0
35478825	35498825	0.03582566779599567	1.88	0.0
35498825	35518825	0.2358374395390057	1.88	0.0
35518825	35538825	0.4355035674263877	1.88	0.0
35538825	35558825	0.4367259725099322	1.88	0.0
35558825	35578825	0.6916861326060251	1.81	0.0
35578825	35598825	8.20778057433043	0.05	0.0
35598825	35618825	0.8788655443843292	0.0	0.0
35618825	35638825	0.575464283158946	0.0	0.0
35638825	35658825	0.33888481277450305	0.0	0.0
35658825	35678825	0.1851472946943285	0.0	0.0
35678825	35698825	0.147231216566282	0.0	0.0
35698825	35718825	0.24588463429906743	0.0	0.0
35718825	35738825	0.33848515532141593	0.0	0.0
35738825	35758825	0.18978084230122952	0.0	0.0
35758825	35778825	0.7999875975691905	0.0	0.0
35778825	35798825	0.3555536016048267	0.0	0.0
35798825	35818825	0.8402682805503089	0.0	0.0
35818825	35838825	1.1581811741797143	0.0	0.0
35838825	35858825	0.5452493596070722	0.0	0.0
35858825	35878825	17.023060657738256	0.0	0.0
35878825	35898825	2.9836340007915716	0.0	0.0
35898825	35918825	2.1790420678501397	0.0	0.0
35918825	35938825	0.4962173676701684	0.0	0.0
35938825	35958825	0.42117637298356086	0.0	0.0
35958825	35978825	2.254880264439273	0.0	0.0
35978825	35998825	0.3490270530180567	0.0	0.0
35998825	36018825	0.07976432652514791	0.0	0.0
36018825	36038825	0.06276564721045577	0.0	0.0
36038825	36058825	0.07657590948720318	0.0	0.0
36058825	36078825	0.042612972399205896	0.0	0.0
36078825	36098825	0.0023756939655144044	0.0	0.0
36098825	36118825	0.08740051364919917	0.0	0.0
36118825	36138825	0.9472656180769201	0.0	0.0
36138825	36158825	0.20453862177038132	0.0	0.0
36158825	36178825	1.2485146494529533	0.0	0.0
36178825	36198825	0.7632446256331292	0.0	0.0
36198825	36218825	0.7793504139659049	0.0	0.0
36218825	36238825	0.17853545086573594	0.0	0.0
36238825	36258825	0.38097346136694843	0.0	0.0
36258825	36278825	0.15199911694819093	0.0	0.0
36278825	36298825	0.028950527454812237	0.0	0.0
36298825	36318825	0.07388234914469402	0.0	0.0
36318825	36338825	0.1466737710812556	0.0	0.0
36338825	36358825	0.15768019415655107	0.0	0.0
36358825	36378825	0.15710323336019016	0.0	0.0
36378825	36398825	0.09182161127900026	0.0	0.0
36398825	36418825	0.25568619391881675	0.0	0.0
36418825	36438825	7.238634861024081	0.0	0.0
36438825	36458825	1.2678059624692033	0.0	0.0
36458825	36478825	0.17845086593430143	0.0	0.0
36478825	36498825	0.11921244710542203	0.0	0.0
36498825	36518825	0.10912755016122139	0.0	0.0
36518825	36538825	0.1001296954022834	0.0	0.0
36538825	36558825	0.11308080796841587	0.0	0.0
36558825	36578825	0.3001452229836896	0.0	0.0
36578825	36598825	0.3268049318362031	0.0	0.0
36598825	36618825	19.464355189409712	0.0	0.0
36618825	36638825	1.3120574755891163	0.0	0.0
36638825	36658825	0.09160025736089629	0.0	0.0
36658825	36678825	0.5471261349840779	0.0	0.0
36678825	36698825	0.6983494998864423	0.0	0.0
36698825	36718825	0.16529766028421658	0.0	0.0
36718825	36738825	0.12775243197233138	0.0	0.0
36738825	36758825	0.13576516090555796	0.0	0.0
36758825	36778825	0.13822098851596185	0.0	0.0
36778825	36798825	0.3715057666637409	0.0	0.0
36798825	36818825	0.02268097452172805	0.0	0.0
36818825	36838825	0.4417563753322631	0.0	0.0
36838825	36858825	0.32222011559774844	0.0	0.0
36858825	36878825	0.09127633098830873	0.0	0.0
36878825	36898825	0.12479503548013961	0.0	0.0
36898825	36918825	0.43823707766125974	0.0	0.0
36918825	36938825	0.11887878993834325	0.0	0.0
36938825	36958825	0.09253312551536333	0.0	0.0
36958825	36978825	0.08921055205897582	0.0	0.0
36978825	36998825	0.005230126862182303	0.0	0.0
36998825	37018825	0.28818629053835504	0.0	0.0
37018825	37038825	0.17419603128555675	0.0	0.0
37038825	37058825	0.19402419945618377	0.0	0.0
37058825	37078825	0.6035968184222213	0.0	0.0
37078825	37098825	1.1281113388771573	0.0	0.0
37138825	37158825	0.08669299848894647	0.0	0.0
37158825	37178825	0.058718397206742295	0.0	0.0
37178825	37198825	0.1456371471070427	0.0	0.0
37198825	37218825	0.2049112701696275	0.0	0.0
37218825	37238825	0.14547142349635955	0.0	0.0
37238825	37258825	0.04602342538695055	0.0	0.0
37258825	37278825	0.130368094121874	0.0	0.0
37278825	37298825	0.13686183883827976	0.0	0.0
37298825	37318825	0.05642750489363743	0.0	0.0
37318825	37338825	0.13286176007060327	0.0	0.0
37338825	37358825	0.15303774785695945	0.0	0.0
37358825	37378825	0.23910999319424692	0.0	0.0
37378825	37398825	0.21281620999483822	0.0	0.0
37398825	37418825	0.1458193679417655	0.0	0.0
37418825	37438825	0.05880438003639915	0.0	0.0
37438825	37458825	0.040004533555666	0.0	0.0
37458825	37478825	1.58489459620974	0.0	0.0
37478825	37498825	0.4423032149079167	0.0	0.0
37498825	37518825	0.40800095147963616	0.0	0.0
37518825	37538825	0.1433292283782364	0.0	0.0
37538825	37558825	0.06213384970819185	0.0	0.0
37558825	37578825	0.11683519487129836	0.0	0.0
37578825	37598825	0.2116247773455323	0.0	0.0
37598825	37618825	0.12298149154751986	0.0	0.0
37618825	37638825	0.12927271957238864	0.0	0.0
37638825	37658825	0.13673475173618704	0.0	0.0
37658825	37678825	0.08202971582278169	0.0	0.0
37678825	37698825	0.36951252649817695	0.0	0.0
37698825	37718825	6.710516928947923	0.0	0.0
37718825	37738825	1.588092150102411	0.0	0.0
37738825	37758825	1.0716642620295642	0.0	0.0
37758825	37778825	0.6044717764187926	0.0	0.0
37778825	37798825	3.746908312844437	0.0	0.0
37798825	37818825	9.163009603373306	1.49	0.87
37818825	37838825	2.4260627535561596	1.66	1.32
37838825	37858825	2.894538890997914	1.31	1.45
37858825	37878825	0.5202929427165917	1.57	2.63
37878825	37898825	0.19072457903596032	1.57	2.63
37898825	37918825	1.8117109367962758	1.57	2.63
37918825	37938825	1.6617918237387554	1.57	2.63
37938825	37958825	0.49515697461304536	1.57	2.63
37958825	37978825	0.5618542831982638	1.57	2.63
37978825	37998825	0.6044580672581049	1.57	2.63
37998825	38018825	0.2931156331129599	1.57	2.63
38018825	38038825	0.7721690201787014	1.3	3.53
38038825	38058825	0.33141999824151896	1.25	2.91
38058825	38078825	7.536791389704283	1.39	2.63
38078825	38098825	2.4868341053859737	1.07	3.37
38098825	38118825	6.807995961988909	0.94	3.95
38118825	38138825	2.7953201946982276	0.94	3.95
38138825	38158825	0.3024665070625011	0.94	3.95
38158825	38178825	0.5701932173053054	0.94	3.95
38178825	38198825	2.327927782863728	0.94	3.51
38198825	38218825	2.1111639108053644	0.94	1.32
38218825	38238825	0.28650117284761906	0.94	1.32
38238825	38258825	0.31311010589610244	0.86	0.13
38258825	38278825	0.8778434174467198	0.0	0.0
38278825	38298825	0.08421388675887773	0.0	0.0
38298825	38318825	0.2174694567777914	0.0	0.0
38318825	38338825	4.707842647260645	0.0	0.0
38338825	38358825	1.956416618947433	0.0	0.0
38358825	38378825	0.28364467731122384	0.0	0.0
38378825	38398825	0.2444720850940834	0.0	0.0
38398825	38418825	0.12563367226913316	0.0	0.0
38418825	38438825	1.0571055611576023	0.0	0.0
38438825	38458825	1.5644596956203125	0.0	0.0
38458825	38478825	1.6625175539175479	0.0	0.0
38478825	38498825	2.122797984245635	0.0	0.0
38498825	38518825	3.006755663116476	0.0	0.3
38518825	38538825	0.3518760245667461	0.0	1.32
38538825	38558825	0.3111524731136285	0.0	1.32
38558825	38578825	0.19982170091271456	0.0	1.32
38578825	38598825	0.4368824346991079	0.0	1.32
38598825	38618825	0.22451071529193709	0.0	1.32
38618825	38638825	0.9503444142706942	0.0	1.32
38638825	38658825	0.3467009593308492	0.0	1.32
38658825	38678825	0.5186654980573463	0.0	1.32
38678825	38698825	0.4152800085482077	0.0	1.32
38698825	38718825	5.718522401385303	0.0	1.32
38718825	38738825	5.945640587960118	0.0	1.32
38738825	38758825	1.9780191445592576	0.0	1.32
38758825	38778825	2.6919418701500253	0.29	2.39
38778825	38798825	0.48328602111638813	0.63	2.68
38798825	38818825	0.21389675601553526	0.63	2.63
38818825	38838825	0.3800163427650542	0.63	2.63
38838825	38858825	3.839824691428873	0.76	2.63
38858825	38878825	0.8342512740689213	0.94	2.63
38878825	38898825	0.26763991614188054	0.94	2.63
38898825	38918825	0.7753732159822494	0.94	2.63
38918825	38938825	1.0135179050107892	0.94	2.63
38938825	38958825	0.4491136551552278	0.94	2.63
38958825	38978825	0.3995037832727354	0.94	2.63
38978825	38998825	0.6682327544827023	0.94	2.63
38998825	39018825	1.5411131254944095	0.94	2.57
39018825	39038825	19.320900410939505	0.79	1.13
39038825	39058825	1.6168294693182306	0.94	1.32
39058825	39078825	0.5686907214493604	0.94	1.32
39078825	39098825	0.5216845272941647	0.94	1.32
39098825	39118825	1.2478974067619686	0.94	1.32
39118825	39138825	0.38232039620419256	0.94	1.32
39138825	39158825	0.27713178549065326	0.94	1.32
39158825	39178825	1.4798926664333045	0.36	1.32
39178825	39198825	0.2790446888251489	0.31	1.32
39198825	39218825	0.09747323049318495	0.31	1.32
39218825	39238825	0.19463487451858746	0.31	1.32
39238825	39258825	5.6148297653376265	0.34	1.79
39258825	39278825	0.7295964511664599	0.63	3.95
39278825	39298825	0.20244089204448784	0.63	3.95
39298825	39318825	0.3005297761857552	0.63	2.98
39318825	39338825	0.3075014064297121	0.4	2.63
39338825	39358825	0.12072783013853687	0.63	2.63
39358825	39378825	0.10957358367995959	0.63	2.63
39378825	39398825	1.4110597090039432	0.9	2.63
39398825	39418825	0.22639507311037715	0.94	2.63
39418825	39438825	0.22295290759745504	0.94	2.63
39438825	39458825	0.21689934916801035	0.94	2.63
39458825	39478825	0.47654905782171336	0.74	2.63
39478825	39498825	0.37027717002977517	0.73	2.63
39498825	39518825	2.369240110530439	0.94	2.63
39518825	39538825	2.8498909685756533	1.19	2.09
39538825	39558825	1.0619345702827196	1.78	2.63
39558825	39578825	0.48565645183354	1.88	2.63
39578825	39598825	0.6002063801781685	1.88	2.63
39598825	39618825	0.923649722188268	1.88	2.63
39618825	39638825	9.788482658369837	1.83	3.96
39638825	39658825	3.50278985334267	1.78	7.7
39658825	39678825	2.256607745682043	1.88	7.89
39678825	39698825	2.632204401153289	1.88	7.89
39698825	39718825	1.5463501223097345	1.31	6.73
39718825	39738825	2.785312778158851	1.05	3.65
39738825	39758825	10.411325214376543	1.23	0.0
39758825	39778825	1.525463195610131	1.88	0.0
39778825	39798825	0.4776355357476732	1.12	0.0
39798825	39818825	1.3854773419481932	0.0	0.0
39818825	39838825	0.9975561592486846	0.0	0.0
39838825	39858825	2.5742293583846174	0.0	0.0
39858825	39878825	6.679767801907986	0.0	0.0
39878825	39898825	1.6521111541681868	0.0	0.0
39898825	39918825	5.589227622746531	0.0	0.0
39918825	39938825	9.373107769251034	0.0	0.0
39938825	39958825	2.6352190316330986	0.0	0.0
39958825	39978825	7.881554918782918	0.0	0.0
39978825	39998825	5.434368078808293	0.0	0.0
39998825	40018825	1.4605626733490378	0.0	0.0
40018825	40038825	1.1624345856534826	0.0	0.0
40038825	40058825	1.4366332822985235	0.0	0.0
40058825	40078825	1.1533483263017559	0.0	0.0
40078825	40098825	0.7074424679498483	0.0	0.0
40098825	40118825	2.0265523485487864	0.0	0.0
40118825	40138825	10.15577352155072	0.0	0.0
40138825	40158825	4.598315094973582	0.0	0.0
40158825	40178825	2.9662094017019434	0.0	0.0
40178825	40198825	0.6001677953939906	0.0	0.0
40198825	40218825	0.6122656375364126	0.0	0.0
40218825	40238825	5.995774629164745	0.0	0.0
40238825	40258825	1.6592936561714053	0.0	0.0
40258825	40278825	1.5815561834798086	0.0	0.0
40278825	40298825	0.9518500823461885	0.0	0.0
40298825	40318825	0.873306271921839	0.0	0.0
40318825	40338825	1.5861595373590653	0.0	0.0
40338825	40358825	13.694473324408818	0.0	0.0
40358825	40378825	9.194047551517173	0.0	0.0
40378825	40398825	8.445096230553894	0.0	0.0
40398825	40418825	3.057968502110535	0.0	0.0
40418825	40438825	2.7448214489704927	0.0	0.0
40438825	40458825	0.6483693604226476	0.0	0.0
40458825	40478825	0.575329152307159	0.0	0.0
40478825	40498825	2.4531163818548833	0.0	0.0
40498825	40518825	0.4107254667675808	0.0	0.0
40518825	40538825	0.06498098149756411	0.0	0.0
40538825	40558825	0.06581740186367335	0.0	0.0
40558825	40578825	0.08458100629595046	0.0	0.0
40578825	40598825	0.3180039155697887	0.0	0.0
40598825	40618825	6.561726806328793	0.0	0.0
40618825	40638825	7.837609090220279	0.0	0.0
40638825	40658825	13.651653288690397	0.0	0.0
40658825	40678825	1.4970045736671131	0.0	0.0
40678825	40698825	1.4467375377040659	0.0	0.0
40698825	40718825	1.4419923105873418	0.0	0.0
40718825	40738825	1.8965505260377646	0.0	0.0
40738825	40758825	3.1792346828837523	0.0	0.0
40758825	40778825	0.8894635658117052	0.0	0.0
40778825	40798825	3.142700887284776	0.0	0.0
40798825	40818825	14.301016547869542	0.0	0.0
40818825	40838825	1.9542230081141898	0.0	0.0
40838825	40858825	3.960495243215604	0.0	0.0
40858825	40878825	13.579189797119312	0.0	0.0
40878825	40898825	1.314233496573963	0.0	0.0
40898825	40918825	0.27947879610088133	0.0	0.0
40918825	40938825	0.6007351412526238	0.0	0.0
40938825	40958825	0.36943972210079545	0.0	0.0
40958825	40978825	0.2343846559238279	0.0	0.0
40978825	40998825	0.09878834292967174	0.0	0.0
40998825	41018825	0.1488221365174432	0.0	0.0
41018825	41038825	0.1539373255067624	0.0	0.0
41038825	41058825	0.1153576729672939	0.0	0.0
41058825	41078825	0.07430192650972883	0.0	0.0
41078825	41098825	0.23920478221883512	0.0	0.0
41098825	41118825	1.8297156129304275	0.0	0.0
41118825	41138825	3.62863782515106	0.0	0.0
41138825	41158825	6.741113296234683	0.0	0.0
41158825	41178825	2.0633364294564633	0.0	0.0
41178825	41198825	0.6707634761528565	0.0	0.0
41198825	41218825	0.3012447130193655	0.0	0.0
41218825	41238825	1.1245585894800896	0.0	0.0
41238825	41258825	1.722901705228053	0.0	0.0
41258825	41278825	2.2057127770569087	0.0	0.0
41278825	41298825	3.4050191672832844	0.0	0.0
41298825	41318825	0.6111883374863907	0.0	0.0
41318825	41338825	8.044820506621711	0.0	0.0
41338825	41358825	2.6961849220795324	0.0	0.0
41358825	41378825	2.7716002917297216	0.0	0.0
41378825	41398825	0.7012768822532893	0.0	0.0
41398825	41418825	0.3461490685221522	0.0	0.0
41418825	41438825	0.32048439548320967	0.0	0.0
41438825	41458825	0.3005771759274502	0.0	0.0
41458825	41478825	0.2797515035719103	0.0	0.0
41478825	41498825	0.263339027634322	0.0	0.0
41498825	41518825	0.20014009049369835	0.0	0.0
41518825	41538825	0.21611101363333218	0.0	0.0
41538825	41558825	0.20223700647506293	0.0	0.0
41558825	41578825	0.14602223931013433	0.0	0.0
41578825	41598825	0.13547301562568453	0.0	0.0
41598825	41618825	0.10968204269034233	0.0	0.0
41618825	41638825	0.10592562062877169	0.0	0.0
41638825	41658825	0.08480801949018339	0.0	0.0
41658825	41678825	0.11897107104483509	0.0	0.0
41678825	41698825	0.10391884278862322	0.0	0.0
41698825	41718825	0.15975699364813467	0.0	0.0
41718825	41738825	0.14224347177139002	0.0	0.0
41738825	41758825	0.1531598580601374	0.0	0.0
41758825	41778825	0.27949611034995736	0.0	0.0
41778825	41798825	0.601505572300203	0.0	0.0
41798825	41818825	19.570124573464238	0.0	0.0
41818825	41838825	4.848193625155194	0.0	0.0
41838825	41858825	3.803166160320163	0.0	0.0
41858825	41878825	0.9107957390052961	0.0	0.0
41878825	41898825	0.7001277622168193	0.0	0.0
41898825	41918825	0.8835731272850218	0.0	0.0
41918825	41938825	2.3545084075165597	0.0	0.0
41938825	41958825	0.8013505757309551	0.0	0.0
41958825	41978825	3.015625146456378	0.0	0.0
41978825	41998825	0.8648408213844121	0.0	0.0
41998825	42018825	0.33375515627014923	0.0	0.0
42018825	42038825	0.16656188998825933	0.0	0.0
42038825	42058825	2.395797467710549	0.0	0.0
42058825	42078825	0.44778769619282	0.0	0.0
42078825	42098825	0.4011204148786936	0.0	0.0
42098825	42118825	5.891590758690445	0.0	0.0
42118825	42138825	0.7257967003348487	0.0	0.0
42138825	42158825	1.236142862938291	0.0	0.0
42158825	42178825	2.146514820407237	0.0	0.0
42178825	42198825	0.7453864299221519	0.0	0.0
42198825	42218825	0.1798612484615882	0.0	0.0
42218825	42238825	0.21863753246050519	0.0	0.0
42238825	42258825	0.20091831462143958	0.0	0.0
42258825	42278825	0.27711424825005476	0.0	0.0
42278825	42298825	0.536073402194937	0.0	0.0
42298825	42318825	0.8103059091766459	0.0	0.0
42318825	42338825	0.9032689061789398	0.0	0.0
42338825	42358825	5.42414136362636	0.0	0.0
42358825	42378825	1.6022960595910896	0.0	0.0
42378825	42398825	0.7694440184758847	0.0	0.0
42398825	42418825	0.7137405109350531	0.0	0.0
42418825	42438825	0.5400432940879814	0.0	0.0
42438825	42458825	0.781527362560318	0.0	0.0
42458825	42478825	0.7899312114269155	0.0	0.0
42478825	42498825	0.1093849378441909	0.0	0.0
42498825	42518825	0.1444429602969183	0.0	0.0
42518825	42538825	0.07523089894827256	0.0	0.0
42538825	42558825	0.12008174849485104	0.0	0.0
42558825	42578825	0.29099373454138167	0.0	0.0
42578825	42598825	0.10352727111035229	0.0	0.0
42598825	42618825	0.6032064002855146	0.0	0.0
42618825	42638825	0.4251415713263417	0.0	0.0
42638825	42658825	1.5614582435811222	0.0	0.0
42658825	42678825	0.7077367854625922	0.0	0.0
42678825	42698825	0.5390082726419304	0.0	0.0
42698825	42718825	0.6627258471663664	0.0	0.0
42718825	42738825	4.895699243377008	0.0	0.0
42738825	42758825	6.961941300928711	0.0	0.0
42758825	42778825	0.6163047320903624	0.0	0.0
42778825	42798825	0.16325487934787047	0.0	0.0
42798825	42818825	0.035692626025755014	0.0	0.0
42818825	42838825	0.0716863995781277	0.0	0.0
42838825	42858825	0.14093379168527612	0.0	0.0
42858825	42878825	0.11482570162273419	0.0	0.0
42878825	42898825	0.09406827538439205	0.0	0.0
42898825	42918825	0.04056615927656919	0.0	0.0
42918825	42938825	0.5452482644100788	0.0	0.0
42938825	42958825	3.687639762194336	0.0	0.0
42958825	42978825	0.5393176637081475	0.0	0.0
42978825	42998825	0.1674824789022827	0.0	0.0
42998825	43018825	0.2876208581306405	0.0	0.0
43018825	43038825	0.2638746101283784	0.0	0.0
43038825	43058825	0.16012210827696627	0.0	0.0
43058825	43078825	0.12918719609776927	0.0	0.0
43078825	43098825	0.21761961381278505	0.0	0.0
43098825	43118825	0.28228432897768285	0.0	0.0
43118825	43138825	0.3396357214547492	0.0	0.0
43138825	43158825	0.8217655303066598	0.0	0.0
43158825	43178825	0.19701960530523369	0.0	0.0
43178825	43198825	0.16683769125438308	0.0	0.0
43198825	43218825	0.13663535384793135	0.0	0.0
43218825	43238825	0.1253963921421179	0.0	0.0
43238825	43258825	0.10918260847335758	0.0	0.0
43258825	43278825	0.14889225835972847	0.0	0.0
43278825	43298825	0.14549218537153194	0.0	0.0
43298825	43318825	0.3509839481954997	0.0	0.0
43318825	43338825	0.19744366912273567	0.0	0.0
43338825	43358825	0.29143730830430165	0.0	0.0
43358825	43378825	0.16811785503146065	0.0	0.0
43378825	43398825	3.340867449637897	0.0	0.0
43398825	43418825	0.36064669985775655	0.0	0.0
43418825	43438825	0.32457014050083044	0.0	0.0
43438825	43458825	0.1625670420030293	0.0	0.0
43458825	43478825	0.15596402673790816	0.0	0.0
43478825	43498825	0.1086901403155592	0.0	0.0
43498825	43518825	0.2056098989650147	0.0	0.0
43518825	43538825	0.13527222105239178	0.0	0.0
43538825	43558825	0.1872613618864865	0.0	0.0
43558825	43578825	0.15160409420941046	0.0	0.0
43578825	43598825	0.1156088804510798	0.0	0.0
43598825	43618825	8.693803654615232	0.0	0.0
43618825	43638825	1.3056960204988135	0.0	0.0
43638825	43658825	0.17139407066993612	0.0	0.0
43658825	43678825	0.2413421247709236	0.0	0.0
43678825	43698825	0.3377015827964974	0.0	0.0
43698825	43718825	0.3206786932451132	0.0	0.0
43718825	43738825	0.5212754070257545	0.0	0.0
43738825	43758825	0.3742251674107138	0.0	0.0
43758825	43778825	0.3109424334789466	0.0	0.0
43778825	43798825	0.7974999136008046	0.0	0.0
43798825	43818825	8.646551056563036	0.0	0.0
43818825	43838825	19.70515809955649	0.22	0.92
43838825	43858825	1.4818967108362453	0.31	1.32
43858825	43878825	0.3008080671324904	0.31	1.32
43878825	43898825	1.8837168384030374	0.38	1.32
43898825	43918825	0.7242881684784371	1.21	1.32
43918825	43938825	0.347128732434937	0.94	1.32
43938825	43958825	0.8215682921178683	0.94	1.32
43958825	43978825	2.8643292011462074	0.9	1.21
43978825	43998825	4.199557564272058	0.89	0.0
43998825	44018825	4.460971441653853	0.83	0.0
44018825	44038825	0.5061705891834638	0.94	0.0
44038825	44058825	0.1942421204641716	0.94	0.0
44058825	44078825	0.2465883234841287	0.94	0.0
44078825	44098825	0.5699085857130002	0.94	0.0
44098825	44118825	0.3942131129564729	0.94	0.0
44118825	44138825	0.3412838484144886	0.94	0.0
44138825	44158825	0.7291356505016626	0.94	0.0
44158825	44178825	1.765163770813025	0.65	0.0
44178825	44198825	18.507727475803094	0.0	0.0
44198825	44218825	1.728113567340872	0.01	0.0
44218825	44238825	2.490473374031951	0.31	0.0
44238825	44258825	29.05179255872484	0.56	0.0
44258825	44278825	2.2833559326450636	0.31	0.0
44278825	44298825	0.8026518495612277	0.31	0.0
44298825	44318825	2.1117634415225974	0.44	0.0
44318825	44338825	1.9963344421702023	1.04	0.0
44338825	44358825	10.529782762314868	0.81	0.0
44358825	44378825	3.3677403782402884	0.76	0.0
44378825	44398825	0.9548510382504181	0.94	0.0
44398825	44418825	1.6284982376936148	0.79	0.0
44418825	44438825	4.17230671317841	0.0	0.0
44438825	44458825	3.6541587035182785	0.0	0.0
44458825	44478825	2.049512801915375	0.0	0.0
44478825	44498825	13.01202460613288	0.0	0.0
44498825	44518825	7.986615785634176	0.77	0.0
44518825	44538825	1.8192940857302755	1.25	0.0
44538825	44558825	1.4620564995424903	1.71	0.0
44558825	44578825	1.0292307869403696	1.88	0.0
44578825	44598825	0.8582223657872053	1.88	0.0
44598825	44618825	3.6275769473239357	0.96	0.0
44618825	44638825	1.07122981038448	0.31	0.0
44638825	44658825	3.3418212207954907	0.31	0.0
44658825	44678825	2.4006369860236023	0.31	0.0
44678825	44698825	0.5052906388281644	0.31	0.0
44698825	44718825	1.9731240921209814	0.1	0.0
44718825	44738825	0.17458595565039756	0.0	0.0
44738825	44758825	0.0662373236498114	0.0	0.0
44758825	44778825	0.05613628032767522	0.0	0.0
44778825	44798825	0.05943286822501363	0.0	0.0
44798825	44818825	0.0691550821382727	0.0	0.0
44818825	44838825	0.03880143567043341	0.0	0.0
44838825	44858825	0.0845515026112137	0.0	0.0
44858825	44878825	0.03523394917561339	0.0	0.0
44878825	44898825	0.0496758941550767	0.0	0.0
44898825	44918825	0.04275265585385762	0.0	0.0
44918825	44938825	0.059493892359843654	0.0	0.0
44938825	44958825	0.10086484087945559	0.0	0.0
44958825	44978825	0.044098522086454046	0.0	0.0
44978825	44998825	0.05343540219195154	0.0	0.0
44998825	45018825	1.1434980498748093	0.0	0.0
45018825	45038825	0.3827786906254577	0.15	0.0
45038825	45058825	1.8702775139745285	0.31	0.0
45058825	45078825	1.8572619692165524	0.31	0.0
45078825	45098825	1.676656008621358	1.83	0.0
45098825	45118825	0.5626352381696311	1.67	0.0
45118825	45138825	0.23923718208504532	1.57	0.0
45138825	45158825	0.297790026181991	1.57	0.0
45158825	45178825	2.6380154194325556	0.3	0.0
45178825	45198825	0.8226165496074951	0.31	0.0
45198825	45218825	1.5082787307417653	0.31	0.0
45218825	45238825	1.1081050002010133	0.31	0.0
45238825	45258825	0.25589851486547266	0.31	0.0
45258825	45278825	0.25842198357939405	0.31	0.0
45278825	45298825	0.23773286564446194	0.31	0.0
45298825	45318825	1.0968732997954185	0.31	0.0
45318825	45338825	0.23720704646701807	0.31	0.0
45338825	45358825	0.25105922649355805	0.31	0.0
45358825	45378825	0.7211448988375823	0.31	0.0
45378825	45398825	0.34586197413597386	0.31	0.0
45398825	45418825	0.36203963083852	0.31	0.0
45418825	45438825	0.13977062552862016	0.31	0.0
45438825	45458825	0.2070158288299737	0.31	0.0
45458825	45478825	0.16852751665601318	0.31	0.0
45478825	45498825	0.1549188374753886	0.31	0.0
45498825	45518825	0.5227750834376317	0.21	0.0
45518825	45538825	13.910958317414439	0.0	0.0
45538825	45558825	1.640819144119239	0.0	0.0
45558825	45578825	0.3729476511275474	0.0	0.0
45578825	45598825	0.37387273000334514	0.0	0.0
45598825	45618825	0.39541976876823465	0.0	0.0
45618825	45638825	3.7407397013579566	0.0	0.0
45638825	45658825	1.0048947754499735	0.0	0.0
45658825	45678825	11.094201724375846	0.0	0.54
45678825	45698825	1.376735604559694	0.0	1.32
45698825	45718825	0.6950056101090563	0.0	1.32
45718825	45738825	0.8415852525877614	0.0	1.32
45738825	45758825	0.4153674103688206	0.0	1.32
45758825	45778825	0.2708638749112486	0.0	1.32
45778825	45798825	2.4080733677645	0.0	1.32
45798825	45818825	0.7730046057712642	0.0	1.32
45818825	45838825	2.0747943020244977	0.0	1.32
45838825	45858825	0.6783360504814755	0.0	1.32
45858825	45878825	0.9843558135092446	0.0	1.32
45878825	45898825	0.41112394949260334	0.0	1.32
45898825	45918825	0.3203843189735044	0.0	1.32
45918825	45938825	0.2250857670337372	0.0	1.32
45938825	45958825	0.3080176237373565	0.0	1.32
45958825	45978825	0.018421195643722462	0.0	1.32
45978825	45998825	0.42798665211109793	0.0	1.32
45998825	46018825	1.276240599056819	0.0	1.32
46018825	46038825	0.48277946752421885	0.0	1.32
46038825	46058825	0.34045431480203897	0.0	1.32
46058825	46078825	0.7106977516843334	0.3	1.32
46078825	46098825	0.3249713494736257	0.31	1.32
46098825	46118825	0.8468536560514551	0.31	1.32
46118825	46138825	18.87696595771057	0.26	1.32
46138825	46158825	2.2017046278667443	0.31	1.32
46158825	46178825	16.074528918392623	0.13	0.01
46178825	46198825	14.416136769158681	0.29	0.0
46198825	46218825	1.3707444575140257	0.63	0.0
46218825	46238825	0.607089423661162	0.63	0.0
46238825	46258825	1.624064857950667	0.63	0.0
46258825	46278825	4.070513065364197	0.88	0.0
